0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
37.2885 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.2885 	EXP 	experience sampling probe
37.2969 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.2969 	EXP 	experience sampling probe
37.3094 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.3094 	EXP 	experience sampling probe
37.3212 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.3212 	EXP 	experience sampling probe
37.3374 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.3374 	EXP 	experience sampling probe
37.3540 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.3540 	EXP 	experience sampling probe
37.3705 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.3705 	EXP 	experience sampling probe
37.3873 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.3873 	EXP 	experience sampling probe
37.4043 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.4043 	EXP 	experience sampling probe
37.4207 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.4207 	EXP 	experience sampling probe
37.4375 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.4375 	EXP 	experience sampling probe
37.4541 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.4541 	EXP 	experience sampling probe
37.4704 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.4704 	EXP 	experience sampling probe
37.4875 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.4875 	EXP 	experience sampling probe
37.5037 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.5037 	EXP 	experience sampling probe
37.5209 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.5209 	EXP 	experience sampling probe
37.5376 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.5376 	EXP 	experience sampling probe
37.5540 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.5540 	EXP 	experience sampling probe
37.5709 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.5709 	EXP 	experience sampling probe
37.5876 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.5876 	EXP 	experience sampling probe
37.6040 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.6040 	EXP 	experience sampling probe
37.6207 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.6207 	EXP 	experience sampling probe
37.6373 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.6373 	EXP 	experience sampling probe
37.6542 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.6542 	EXP 	experience sampling probe
37.6709 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.6709 	EXP 	experience sampling probe
37.6876 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.6876 	EXP 	experience sampling probe
37.7042 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.7042 	EXP 	experience sampling probe
37.7207 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.7207 	EXP 	experience sampling probe
37.7374 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.7374 	EXP 	experience sampling probe
37.7539 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.7539 	EXP 	experience sampling probe
37.7707 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.7707 	EXP 	experience sampling probe
37.7877 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.7877 	EXP 	experience sampling probe
37.8041 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.8041 	EXP 	experience sampling probe
37.8208 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.8208 	EXP 	experience sampling probe
37.8375 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.8375 	EXP 	experience sampling probe
37.8536 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.8536 	EXP 	experience sampling probe
37.8707 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.8707 	EXP 	experience sampling probe
37.8874 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.8874 	EXP 	experience sampling probe
37.9039 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.9039 	EXP 	experience sampling probe
37.9209 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.9209 	EXP 	experience sampling probe
37.9374 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.9374 	EXP 	experience sampling probe
37.9543 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.9543 	EXP 	experience sampling probe
37.9707 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.9707 	EXP 	experience sampling probe
37.9874 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
37.9874 	EXP 	experience sampling probe
38.0041 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.0041 	EXP 	experience sampling probe
38.0207 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.0207 	EXP 	experience sampling probe
38.0374 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.0374 	EXP 	experience sampling probe
38.0542 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.0542 	EXP 	experience sampling probe
38.0706 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.0706 	EXP 	experience sampling probe
38.0875 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.0875 	EXP 	experience sampling probe
38.1041 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.1041 	EXP 	experience sampling probe
38.1206 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.1206 	EXP 	experience sampling probe
38.1374 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.1374 	EXP 	experience sampling probe
38.1539 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.1539 	EXP 	experience sampling probe
38.1707 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.1707 	EXP 	experience sampling probe
38.1876 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.1876 	EXP 	experience sampling probe
38.2041 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.2041 	EXP 	experience sampling probe
38.2207 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.2207 	EXP 	experience sampling probe
38.2374 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.2374 	EXP 	experience sampling probe
38.2541 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.2541 	EXP 	experience sampling probe
38.2707 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.2707 	EXP 	experience sampling probe
38.2874 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.2874 	EXP 	experience sampling probe
38.3043 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.3043 	EXP 	experience sampling probe
38.3207 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.3207 	EXP 	experience sampling probe
38.3376 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.3376 	EXP 	experience sampling probe
38.3541 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.3541 	EXP 	experience sampling probe
38.3707 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.3707 	EXP 	experience sampling probe
38.3873 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.3873 	EXP 	experience sampling probe
38.4039 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.4039 	EXP 	experience sampling probe
38.4205 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.4205 	EXP 	experience sampling probe
38.4376 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.4376 	EXP 	experience sampling probe
38.4538 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.4538 	EXP 	experience sampling probe
38.4709 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.4709 	EXP 	experience sampling probe
38.4873 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.4873 	EXP 	experience sampling probe
38.5040 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.5040 	EXP 	experience sampling probe
38.5208 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.5208 	EXP 	experience sampling probe
38.5370 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.5370 	EXP 	experience sampling probe
38.5542 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.5542 	EXP 	experience sampling probe
38.5708 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.5708 	EXP 	experience sampling probe
38.5874 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.5874 	EXP 	experience sampling probe
38.6043 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.6043 	EXP 	experience sampling probe
38.6207 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.6207 	EXP 	experience sampling probe
38.6375 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.6375 	EXP 	experience sampling probe
38.6539 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.6539 	EXP 	experience sampling probe
38.6706 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.6706 	EXP 	experience sampling probe
38.6876 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.6876 	EXP 	experience sampling probe
38.7041 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.7041 	EXP 	experience sampling probe
38.7209 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.7209 	EXP 	experience sampling probe
38.7376 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.7376 	EXP 	experience sampling probe
38.7541 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.7541 	EXP 	experience sampling probe
38.7706 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.7706 	EXP 	experience sampling probe
38.7876 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.7876 	EXP 	experience sampling probe
38.8039 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.8039 	EXP 	experience sampling probe
38.8209 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.8209 	EXP 	experience sampling probe
38.8371 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.8371 	EXP 	experience sampling probe
38.8542 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.8542 	EXP 	experience sampling probe
38.8707 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.8707 	EXP 	experience sampling probe
38.8873 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.8873 	EXP 	experience sampling probe
38.9038 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.9038 	EXP 	experience sampling probe
38.9208 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.9208 	EXP 	experience sampling probe
38.9373 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.9373 	EXP 	experience sampling probe
38.9542 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.9542 	EXP 	experience sampling probe
38.9707 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.9707 	EXP 	experience sampling probe
38.9874 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
38.9874 	EXP 	experience sampling probe
39.0042 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.0042 	EXP 	experience sampling probe
39.0207 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.0207 	EXP 	experience sampling probe
39.0374 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.0374 	EXP 	experience sampling probe
39.0539 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.0539 	EXP 	experience sampling probe
39.0707 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.0707 	EXP 	experience sampling probe
39.0875 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.0875 	EXP 	experience sampling probe
39.1041 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.1041 	EXP 	experience sampling probe
39.1208 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.1208 	EXP 	experience sampling probe
39.1375 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.1375 	EXP 	experience sampling probe
39.1541 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.1541 	EXP 	experience sampling probe
39.1708 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.1708 	EXP 	experience sampling probe
39.1869 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.1869 	EXP 	experience sampling probe
39.1929 	DATA 	Keypress: 4
39.2041 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.2041 	EXP 	experience sampling probe
39.2208 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.2208 	EXP 	experience sampling probe
39.2376 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.2376 	EXP 	experience sampling probe
39.2541 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.2541 	EXP 	experience sampling probe
39.2705 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.2705 	EXP 	experience sampling probe
39.2873 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.2873 	EXP 	experience sampling probe
39.3041 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.3041 	EXP 	experience sampling probe
39.3207 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.3207 	EXP 	experience sampling probe
39.3375 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.3375 	EXP 	experience sampling probe
39.3541 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.3541 	EXP 	experience sampling probe
39.3709 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.3709 	EXP 	experience sampling probe
39.3875 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.3875 	EXP 	experience sampling probe
39.4040 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.4040 	EXP 	experience sampling probe
39.4160 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.4160 	EXP 	experience sampling probe
39.4277 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.4277 	EXP 	experience sampling probe
39.4398 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.4398 	EXP 	experience sampling probe
39.4567 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.4567 	EXP 	experience sampling probe
39.4733 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.4733 	EXP 	experience sampling probe
39.4900 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.4900 	EXP 	experience sampling probe
39.5068 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.5068 	EXP 	experience sampling probe
39.5234 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.5234 	EXP 	experience sampling probe
39.5402 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.5402 	EXP 	experience sampling probe
39.5569 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.5569 	EXP 	experience sampling probe
39.5733 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.5733 	EXP 	experience sampling probe
39.5901 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.5901 	EXP 	experience sampling probe
39.6065 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.6065 	EXP 	experience sampling probe
39.6235 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
39.6235 	EXP 	experience sampling probe
39.6400 	EXP 	unnamed TextStim: text = 'My thoughts involved past events.'
